,Dominant_Topic,Topic_Keywords,Num_Documents,Perc_Documents
2462.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
2463.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
2464.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
2465.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2466.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
2467.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
2468.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
2469.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
2470.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
2471.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2472.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
2473.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
2474.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
2475.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
2476.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2477.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2478.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
2479.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2480.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2481.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
2482.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
2483.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
2484.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
2485.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
2486.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2487.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
2488.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
2489.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
2490.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
2491.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2492.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2493.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
2494.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
2495.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
2496.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
2497.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
2498.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2499.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
2500.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
2501.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
2502.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
2503.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2504.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
2505.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
2506.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2507.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
2508.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
2509.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
2510.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2511.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2512.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
2513.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2514.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2515.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
2516.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2517.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2518.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2519.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2520.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
2521.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2522.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
2523.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2524.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
2525.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
2526.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2527.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2528.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2529.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
2530.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2531.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
2532.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2533.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2534.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
2535.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2536.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
2537.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
2538.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
2539.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2540.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2541.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
2542.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2543.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2544.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
2545.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2546.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
2547.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2548.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2549.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2550.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2551.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2552.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
2553.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
2554.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2555.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2556.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2557.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2558.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
2559.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2560.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2561.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
2562.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
2563.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
2564.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
2565.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2566.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2567.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2568.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
2569.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
2570.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
2571.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
2572.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
2573.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
2574.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
2575.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
2576.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
2577.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2578.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
2579.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
2580.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
2581.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2582.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
2583.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2584.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2585.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2586.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
2587.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
2588.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
2589.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2590.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2591.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
2592.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2593.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
2594.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2595.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2596.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
2597.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
2598.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
2599.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
2600.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2601.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
2602.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2603.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
2604.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2605.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2606.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
2607.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
2608.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2609.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
2610.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
2611.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2612.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2613.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2614.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
2615.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2616.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
2617.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
2618.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
2619.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
2620.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
2621.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
2622.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
2623.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
2624.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
2625.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
2626.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2627.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2628.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
2629.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2630.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2631.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
2632.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2633.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
2634.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
2635.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
2636.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2637.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2638.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
2639.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2640.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
2641.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2642.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2643.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2644.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
2645.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
2646.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
2647.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
2648.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2649.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
2650.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
2651.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2652.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2653.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
2654.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2655.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
2656.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2657.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
2658.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2659.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2660.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
2661.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2662.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2663.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2664.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
2665.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2666.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
2667.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
2668.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
2669.0,20.0,"новый, музыка, песня, хотеть, хороший, посмотреть, друг, группа, сегодня, писать",,
2670.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
2671.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2672.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2673.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2674.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
2675.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
2676.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
2677.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
2678.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2679.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2680.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
2681.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
2682.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2683.0,23.0,"очень, книга, любить, новый, нравиться, жизнь, фильм, первый, разный, свет",,
2684.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
2685.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2686.0,16.0,"рука, взять, глаз, пытаться, пока, минута, животное, долго, стоять, рядом",,
2687.0,21.0,"время, очень, мочь, начинать, идти, видеть, немного, быстро, сразу, нужный",,
2688.0,28.0,"первый, мир, фотография, стать, первыи, главный, являться, мероприятие, однако, настоящий",,
2689.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
2690.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
2691.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
2692.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
2693.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2694.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
2695.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
2696.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2697.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2698.0,6.0,"школа, класс, учиться, тема, история, урок, получить, вести, дело, учитель",,
2699.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2700.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
2701.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
2702.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
2703.0,26.0,"сказать, врач, стать, болеть, сеичас, кровь, глаз, ждать, больница, мочь",,
2704.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
2705.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2706.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2707.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2708.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
2709.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2710.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2711.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2712.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
2713.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2714.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
2715.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
2716.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
2717.0,5.0,"вопрос, мир, иметь, ситуация, проблема, должный, процесс, цель, возможный, какои",,
2718.0,8.0,"очень, сказать, вообще, решить, такои, какои, знать, говорить, сильно, тип",,
2719.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
2720.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
2721.0,22.0,"час, свет, стать, минута, самолёт, метр, температура, попытка, земля, лёд",,
2722.0,9.0,"человек, слово, лицо, бог, время, сила, душа, жизнь, делать, любовь",,
2723.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
2724.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
2725.0,18.0,"купить, магазин, сделать, покупать, стоять, цена, новыи, нужный, новый, вещь",,
2726.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
2727.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2728.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2729.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
2730.0,24.0,"дом, дверь, квартира, жить, комната, собака, кот, кошка, окно, пока",,
2731.0,7.0,"работа, деньга, работать, рублеи, месяц, неделя, время, вариант, нужный, клиент",,
2732.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2733.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
2734.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2735.0,14.0,"язык, билет, русский, очень, народ, очередь, правда, метро, знать, вообще",,
2736.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2737.0,25.0,"сказать, стать, девушка, мужчина, начать, парень, женщина, хотеть, жена, спросить",,
2738.0,19.0,"интересный, статья, канал, сделать, интернет, писать, видео, идея, опыт, делать",,
2739.0,17.0,"место, гора, вода, дорога, вид, часть, идти, маршрут, дальше, берег",,
2740.0,31.0,"ехать, дорога, машина, место, поехать, машин, автобус, путь, оказаться, минута",,
2741.0,29.0,"играть, первый, команда, игра, клуб, второй, второи, остаться, дать, пока",,
2742.0,11.0,"знать, думать, понимать, читать, казаться, вообще, почему, хотеться, сеичас, наверное",,
2743.0,10.0,"еда, есть, кофе, вино, вкусный, пиво, вкус, стол, бутылка, пить",,
2744.0,0.0,"ребёнок, мама, муж, сын, год, жизнь, детеи, семья, бабушка, родитель",,
2745.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
2746.0,3.0,"лето, снег, вода, день, цветок, осень, месяц, дождь, ходить, гулять",,
2747.0,12.0,"говорить, вопрос, человек, должный, сказать, ответ, знать, телефон, право, просить",,
2748.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
2749.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
2750.0,27.0,"сегодня, подарок, праздник, вчера, январь, подарить, друг, белый, желать, делать",,
2751.0,15.0,"год, человек, стать, жить, время, сеичас, дом, помнить, старый, история",,
2752.0,2.0,"человек, хотеть, мочь, любить, жизнь, знать, нужный, почему, говорить, жить",,
2753.0,13.0,"смотреть, идти, сидеть, пойти, думать, стоять, глаз, голова, говорить, выйти",,
2754.0,1.0,"город, улица, дом, парк, фото, музей, здание, площадь, место, центр",,
2755.0,4.0,"очень, день, море, место, туда, местный, пляж, путешествие, остров, похожий",,
2756.0,30.0,"день, утро, сегодня, вечер, ночь, час, работа, вчера, спать, завтра",,
